Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
6900.0,2017.0,69508.0,1498.0,3995.0,1682.0,1483.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,0
46800.0,2021.0,41086.0,1996.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,Second,Individual,AWD,0
6300.0,2014.0,48000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
43200.0,2018.0,45000.0,1999.0,4360.0,2120.0,1635.0,5.0,57.0,Diesel,Automatic,First,Individual,AWD,4
7200.0,2017.0,48000.0,1498.0,4315.0,1822.0,1695.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,0
20400.0,2022.0,9000.0,1493.0,4300.0,1790.0,1635.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
39588.0,2017.0,29999.0,1999.0,4795.0,1967.0,1416.0,5.0,56.0,Diesel,Automatic,First,Individual,RWD,4
17820.0,2021.0,13000.0,1493.0,3995.0,1790.0,1647.0,5.0,45.0,Diesel,Automatic,First,Individual,FWD,1
5819.988,2018.0,35000.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
2759.9880000000003,2012.0,52000.0,998.0,3600.0,1495.0,1595.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
35400.0,2021.0,38000.0,1956.0,4405.0,1818.0,1640.0,5.0,60.0,Diesel,Automatic,First,Individual,AWD,2
3588.0,2013.0,47000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
9588.0,2018.0,79800.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
5400.0,2016.0,53300.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
7260.0,2019.0,27469.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
14100.0,2013.0,50000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,2
5388.0,2018.0,53512.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
6540.0,2013.0,63000.0,1797.0,4530.0,1775.0,1470.0,5.0,56.0,Petrol,Automatic,First,Individual,FWD,0
4020.0,2008.0,140987.0,2987.0,4818.0,1822.0,1420.0,5.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
5400.0,2011.0,95000.0,1794.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
13380.0,2018.0,37000.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,Second,Individual,FWD,0
20400.0,2021.0,14000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,1
5819.988,2018.0,55221.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
4200.0,2012.0,130000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
18900.0,2019.0,55000.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
10560.0,2018.0,47000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
6720.0,2016.0,22700.0,1197.0,3995.0,1760.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
8820.0,2019.0,55000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
6000.0,2013.0,135000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
7140.0,2016.0,80000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
7176.0,2015.0,58200.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
11400.0,2019.0,22000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
28620.0,2015.0,60921.0,1991.0,4686.0,1810.0,1442.0,5.0,66.0,Petrol,Automatic,Second,Individual,RWD,2
3480.0,2011.0,91000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
18000.0,2009.0,75000.0,3498.0,5076.0,1871.0,1473.0,5.0,90.0,Petrol,Automatic,Second,Individual,RWD,2
5340.0,2014.0,38985.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
4140.0,2007.0,92000.0,1995.0,4470.0,1810.0,1695.0,5.0,66.0,Petrol,Automatic,Third,Individual,AWD,0
16800.0,2019.0,13000.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,0
20700.0,2019.0,68758.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
36000.0,2017.0,42000.0,1395.0,4726.0,1842.0,1427.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,2
36600.0,2020.0,40910.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
15000.0,2013.0,71141.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
4080.0,2011.0,109000.0,1794.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,Second,Individual,FWD,1
6564.0,2013.0,36623.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
45600.0,2017.0,50000.0,1999.0,4360.0,2120.0,1635.0,5.0,57.0,Diesel,Automatic,First,Individual,AWD,4
7680.0,2016.0,124000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
7740.0,2013.0,17000.0,1797.0,4530.0,1775.0,1470.0,5.0,56.0,Petrol,Manual,First,Individual,FWD,0
7200.0,2016.0,70000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
39600.0,2017.0,41296.0,1995.0,4899.0,2094.0,1464.0,5.0,65.0,Diesel,Automatic,First,Individual,RWD,3
11700.0,2019.0,41792.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,0
10200.0,2018.0,65000.0,2179.0,4788.0,1903.0,1791.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,0
19800.0,2012.0,44000.0,5461.0,5226.0,2120.0,1479.0,5.0,90.0,Petrol,Automatic,Third,Individual,RWD,2
4800.0,2017.0,43000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
22200.0,2016.0,37600.0,2143.0,4299.0,1780.0,1433.0,4.0,50.0,Diesel,Automatic,First,Individual,FWD,2
3540.0,2013.0,74000.0,1498.0,4291.0,1722.0,1496.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
12180.0,2015.0,68566.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,0
18300.0,2014.0,72000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
8700.0,2014.0,104814.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
11100.0,2017.0,29401.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,0
6540.0,2017.0,61518.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
3540.0,2016.0,34736.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
7092.0,2017.0,20281.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
5400.0,2013.0,61000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
3900.0,2013.0,46721.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
3300.0,2011.0,42000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
5819.988,2013.0,107000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
6540.0,2016.0,70500.0,1396.0,3995.0,1760.0,1555.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
2028.0,2010.0,18500.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
23700.0,2015.0,61000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,2
2700.0,2012.0,56000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
9000.0,2019.0,43600.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,0
10500.0,2014.0,99000.0,2199.0,4690.0,1880.0,1690.0,7.0,64.0,Diesel,Automatic,First,Corporate,AWD,0
6600.0,2007.0,92170.0,2609.0,4495.0,1817.0,1975.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
25740.0,2016.0,55000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,2
16200.0,2014.0,80000.0,1595.0,4292.0,1780.0,1433.0,4.0,50.0,Petrol,Automatic,Third,Individual,FWD,2
33732.0,2019.0,71500.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,1
9300.0,2017.0,67000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,0
15300.0,2019.0,58900.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
27012.0,2021.0,30229.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,0
4140.0,2015.0,70000.0,1498.0,3971.0,1682.0,1469.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
7680.0,2015.0,49000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
30000.0,2015.0,34303.0,1496.0,3982.0,1727.0,1425.0,5.0,44.0,Diesel,Automatic,Second,Individual,FWD,4
13140.0,2016.0,45000.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
7500.0,2015.0,65000.0,2498.0,3920.0,1726.0,1930.0,6.0,60.0,Diesel,Manual,Second,Individual,AWD,1
6588.0,2018.0,53000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,Second,Individual,FWD,0
5219.988,2019.0,32000.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
5700.0,2012.0,40000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,0
11388.0,2018.0,50500.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
13380.0,2018.0,58590.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
5580.0,2015.0,89000.0,1498.0,3886.0,1695.0,1525.0,5.0,40.0,Diesel,Manual,Second,Individual,FWD,0
9540.0,2022.0,4000.0,1197.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
7800.0,2020.0,58100.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
19679.988,2018.0,43000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,1
42000.0,2018.0,18000.0,1395.0,4726.0,1842.0,1427.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,2
5100.0,2012.0,78000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,Second,Individual,FWD,0
9900.0,2019.0,44000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
11220.0,2019.0,56000.0,1498.0,3990.0,1680.0,1505.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,0
9300.0,2015.0,82000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,Second,Individual,FWD,0
22020.0,2020.0,33828.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
5412.0,2017.0,55000.0,1120.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
17868.0,2014.0,81000.0,1995.0,4097.0,1789.0,1561.0,5.0,47.0,Diesel,Automatic,Second,Individual,FWD,4
7800.0,2017.0,86000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
10800.0,2018.0,55000.0,1598.0,4413.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,Second,Individual,FWD,1
4500.0,2012.0,80350.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
3300.0,2013.0,85785.0,1248.0,3775.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
12600.0,2022.0,1500.0,1199.0,3993.0,1811.0,1606.0,5.0,44.0,Petrol,Manual,First,Individual,FWD,0
6540.0,2019.0,10340.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
17400.0,2022.0,5000.0,1687.2,3993.0,1811.0,1606.0,5.0,52.8,Otro,Automatic,First,Individual,FWD,0
3840.0,2014.0,54000.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
31800.0,2018.0,53000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,Second,Individual,RWD,3
9588.0,2019.0,37500.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
10788.0,2015.0,125000.0,2494.0,4585.0,1765.0,1760.0,8.0,55.0,Diesel,Manual,Third,Individual,RWD,1
10500.0,2019.0,58618.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
19800.0,2018.0,25914.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,1
7800.0,2022.0,6000.0,1197.0,3845.0,1735.0,1530.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
24000.0,2016.0,6000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
8340.0,2016.0,82445.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
12600.0,2021.0,5000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
13920.0,2015.0,47981.0,1968.0,4659.0,1814.0,1476.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
21587.988,2016.0,84700.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
6000.0,2013.0,65000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
10680.0,2015.0,138314.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
42000.0,2019.0,55000.0,1950.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,2
2700.0,2012.0,26000.0,1086.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
4800.0,2013.0,71000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
29400.0,2018.0,61000.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,2
10200.0,2011.0,85000.0,2143.0,4868.0,1854.0,1471.0,5.0,90.0,Diesel,Automatic,Second,Individual,RWD,2
7740.0,2016.0,45000.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
3612.0,2011.0,28513.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
5219.988,2014.0,79081.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
8700.0,2016.0,57000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
25740.0,2020.0,10290.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
3000.0,2014.0,25000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
9600.0,2017.0,112000.0,1997.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
6900.0,2020.0,40000.0,1199.0,3990.0,1755.0,1523.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
11400.0,2018.0,41000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
4620.0,2014.0,46000.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
39480.0,2018.0,51000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
11880.0,2020.0,24013.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
9540.0,2021.0,9000.0,1199.0,3993.0,1677.0,1532.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
21000.0,2019.0,57000.0,1368.0,4395.0,1818.0,1640.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,2
6300.0,2015.0,80852.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Automatic,Second,Individual,FWD,0
5760.0,2015.0,49000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
7980.0,2017.0,48000.0,1248.0,3995.0,1745.0,1500.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,0
14280.0,2018.0,59000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
